ltc_nBits: 5.96054e-05    ltc_count: 1          btc_nBits: 5.96054e-05     btc_count: 0          nHeight: 336        2024-03-14 15:33:03
ltc_nBits: 0.000238422    ltc_count: 1          btc_nBits: 0.000238422     btc_count: 0          nHeight: 336        2024-03-14 15:33:17
ltc_nBits: 0.000953686    ltc_count: 1          btc_nBits: 0.000953686     btc_count: 0          nHeight: 336        2024-03-14 15:33:31
ltc_nBits: 0.00381475     ltc_count: 1          btc_nBits: 0.00381475      btc_count: 0          nHeight: 336        2024-03-14 15:33:44
ltc_nBits: 0.015259       ltc_count: 1          btc_nBits: 0.015259        btc_count: 0          nHeight: 336        2024-03-14 15:33:57
ltc_nBits: 0.0610359      ltc_count: 1          btc_nBits: 0.0610359       btc_count: 0          nHeight: 336        2024-03-14 15:34:11
ltc_nBits: 0.244144       ltc_count: 1          btc_nBits: 0.244144        btc_count: 0          nHeight: 336        2024-03-14 15:34:24
ltc_nBits: 0.976575       ltc_count: 1          btc_nBits: 0.976575        btc_count: 0          nHeight: 336        2024-03-14 15:34:37
ltc_nBits: 3.9063         ltc_count: 1          btc_nBits: 3.9063          btc_count: 0          nHeight: 336        2024-03-14 15:34:51
ltc_nBits: 15.6252        ltc_count: 1          btc_nBits: 15.6252         btc_count: 0          nHeight: 336        2024-03-14 15:35:04
ltc_nBits: 4.65654e-10    ltc_count: 11         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 12         2024-03-15 13:44:37
ltc_nBits: 4.65654e-10    ltc_count: 12         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 24         2024-03-15 13:44:43
ltc_nBits: 4.65654e-10    ltc_count: 12         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 36         2024-03-15 13:44:49
ltc_nBits: 2.32831e-07    ltc_count: 12         btc_nBits: 2.32831e-07     btc_count: 0          nHeight: 48         2024-03-15 13:44:59
ltc_nBits: 9.31323e-07    ltc_count: 12         btc_nBits: 9.31323e-07     btc_count: 0          nHeight: 60         2024-03-15 13:45:09
ltc_nBits: 3.7253e-06     ltc_count: 12         btc_nBits: 3.7253e-06      btc_count: 0          nHeight: 72         2024-03-15 13:45:31
ltc_nBits: 1.49013e-05    ltc_count: 12         btc_nBits: 1.49013e-05     btc_count: 0          nHeight: 84         2024-03-15 13:46:41
ltc_nBits: 5.96054e-05    ltc_count: 12         btc_nBits: 5.96054e-05     btc_count: 0          nHeight: 96         2024-03-15 13:55:15
ltc_nBits: 4.65654e-10    ltc_count: 0          btc_nBits: 4.65654e-10     btc_count: 11         nHeight: 12         2024-04-02 21:41:56
ltc_nBits: 4.65654e-10    ltc_count: 0          btc_nBits: 4.65654e-10     btc_count: 11         nHeight: 12         2024-04-03 17:46:07
ltc_nBits: 4.65654e-10    ltc_count: 0          btc_nBits: 4.65654e-10     btc_count: 12         nHeight: 24         2024-04-03 17:47:17
ltc_nBits: 4.65654e-10    ltc_count: 0          btc_nBits: 4.65654e-10     btc_count: 12         nHeight: 36         2024-04-03 17:48:25
ltc_nBits: 2.32831e-07    ltc_count: 0          btc_nBits: 2.32831e-07     btc_count: 12         nHeight: 48         2024-04-03 17:49:14
ltc_nBits: 9.31323e-07    ltc_count: 0          btc_nBits: 9.31323e-07     btc_count: 12         nHeight: 60         2024-04-03 17:50:11
ltc_nBits: 3.7253e-06     ltc_count: 0          btc_nBits: 3.7253e-06      btc_count: 12         nHeight: 72         2024-04-03 17:51:08
ltc_nBits: 1.49013e-05    ltc_count: 0          btc_nBits: 1.49013e-05     btc_count: 12         nHeight: 84         2024-04-03 17:52:02
ltc_nBits: 5.96054e-05    ltc_count: 0          btc_nBits: 5.96054e-05     btc_count: 12         nHeight: 96         2024-04-03 17:54:30
ltc_nBits: 4.65654e-10    ltc_count: 11         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 12         2024-04-09 22:26:02
ltc_nBits: 4.65654e-10    ltc_count: 12         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 24         2024-04-09 22:26:02
ltc_nBits: 4.65654e-10    ltc_count: 12         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 36         2024-04-09 22:26:02
